Date,Day,Hospital,Waiting Time,Attendance,BOR,Is_Holiday
2023-02-22,Wednesday,AH,2.5,83.0,96.1,0
2023-02-22,Wednesday,CGH,14.8,377.0,87.9,0
2023-02-22,Wednesday,KTPH,4.8,352.0,95.6,0
2023-02-22,Wednesday,NTFGH,23.0,354.0,93.7,0
2023-02-22,Wednesday,NUH(A),8.7,274.0,88.7,0
2023-02-22,Wednesday,SGH,7.9,353.0,90.0,0
2023-02-22,Wednesday,SKH,15.0,356.0,91.5,0
2023-02-22,Wednesday,TTSH,5.4,371.0,97.3,0
2023-02-22,Wednesday,WH,,,,0
2023-02-23,Thursday,AH,2.2,84.0,90.8,0
2023-02-23,Thursday,CGH,21.5,388.0,88.2,0
2023-02-23,Thursday,KTPH,4.7,322.0,94.0,0
2023-02-23,Thursday,NTFGH,19.2,321.0,93.4,0
2023-02-23,Thursday,NUH(A),9.7,303.0,89.1,0
2023-02-23,Thursday,SGH,7.6,328.0,90.7,0
2023-02-23,Thursday,SKH,9.2,309.0,90.6,0
2023-02-23,Thursday,TTSH,4.9,348.0,97.2,0
2023-02-23,Thursday,WH,,,,0
2023-02-24,Friday,AH,1.7,79.0,84.8,0
2023-02-24,Friday,CGH,15.6,370.0,87.6,0
2023-02-24,Friday,KTPH,2.7,305.0,93.1,0
2023-02-24,Friday,NTFGH,6.0,313.0,93.0,0
2023-02-24,Friday,NUH(A),7.0,306.0,87.7,0
2023-02-24,Friday,SGH,6.0,293.0,87.3,0
2023-02-24,Friday,SKH,4.1,330.0,87.5,0
2023-02-24,Friday,TTSH,5.1,384.0,92.4,0
2023-02-24,Friday,WH,,,,0
2023-02-25,Saturday,AH,1.5,61.0,84.4,0
2023-02-25,Saturday,CGH,19.1,318.0,85.8,0
2023-02-25,Saturday,KTPH,2.3,311.0,89.8,0
2023-02-25,Saturday,NTFGH,4.2,254.0,92.5,0
2023-02-25,Saturday,NUH(A),4.3,275.0,84.2,0
2023-02-25,Saturday,SGH,2.3,292.0,83.9,0
2023-02-25,Saturday,SKH,3.1,313.0,85.7,0
2023-02-25,Saturday,TTSH,5.0,345.0,92.9,0
2023-02-25,Saturday,WH,,,,0
2023-02-26,Sunday,AH,1.4,49.0,84.0,0
2023-02-26,Sunday,CGH,11.9,342.0,86.8,0
2023-02-26,Sunday,KTPH,12.6,296.0,95.0,0
2023-02-26,Sunday,NTFGH,3.2,287.0,92.3,0
2023-02-26,Sunday,NUH(A),4.8,252.0,85.3,0
2023-02-26,Sunday,SGH,1.6,265.0,84.8,0
2023-02-26,Sunday,SKH,3.4,345.0,86.8,0
2023-02-26,Sunday,TTSH,4.3,315.0,95.8,0
2023-02-26,Sunday,WH,,,,0
2023-02-27,Monday,AH,2.1,70.0,89.0,0
2023-02-27,Monday,CGH,19.2,438.0,88.1,0
2023-02-27,Monday,KTPH,14.3,367.0,95.4,0
2023-02-27,Monday,NTFGH,8.0,402.0,92.5,0
2023-02-27,Monday,NUH(A),7.0,373.0,88.7,0
2023-02-27,Monday,SGH,5.1,358.0,88.4,0
2023-02-27,Monday,SKH,7.7,363.0,90.9,0
2023-02-27,Monday,TTSH,6.2,406.0,97.1,0
2023-02-27,Monday,WH,,,,0
2023-02-28,Tuesday,AH,1.4,66.0,91.1,0
2023-02-28,Tuesday,CGH,14.7,350.0,88.5,0
2023-02-28,Tuesday,KTPH,16.5,350.0,96.2,0
2023-02-28,Tuesday,NTFGH,9.2,319.0,92.1,0
2023-02-28,Tuesday,NUH(A),7.7,292.0,89.1,0
2023-02-28,Tuesday,SGH,6.9,259.0,88.2,0
2023-02-28,Tuesday,SKH,9.0,330.0,91.9,0
2023-02-28,Tuesday,TTSH,6.2,337.0,96.0,0
2023-02-28,Tuesday,WH,,,,0
2023-03-01,Wednesday,AH,3.0,55.0,84.4,0
2023-03-01,Wednesday,CGH,18.4,341.0,88.2,0
2023-03-01,Wednesday,KTPH,19.4,279.0,94.1,0
2023-03-01,Wednesday,NTFGH,7.4,316.0,93.6,0
2023-03-01,Wednesday,NUH(A),7.2,301.0,88.5,0
2023-03-01,Wednesday,SGH,6.3,296.0,88.2,0
2023-03-01,Wednesday,SKH,11.7,317.0,90.9,0
2023-03-01,Wednesday,TTSH,5.8,351.0,95.8,0
2023-03-01,Wednesday,WH,,,,0
2023-03-02,Thursday,AH,2.5,49.0,85.5,0
2023-03-02,Thursday,CGH,8.4,348.0,87.8,0
2023-03-02,Thursday,KTPH,21.8,314.0,94.9,0
2023-03-02,Thursday,NTFGH,6.8,300.0,90.3,0
2023-03-02,Thursday,NUH(A),7.0,301.0,89.3,0
2023-03-02,Thursday,SGH,6.3,289.0,87.6,0
2023-03-02,Thursday,SKH,7.2,328.0,90.3,0
2023-03-02,Thursday,TTSH,5.4,392.0,95.7,0
2023-03-02,Thursday,WH,,,,0
2023-03-03,Friday,AH,1.5,47.0,82.3,0
2023-03-03,Friday,CGH,6.1,333.0,86.1,0
2023-03-03,Friday,KTPH,16.9,289.0,93.6,0
2023-03-03,Friday,NTFGH,3.2,289.0,86.0,0
2023-03-03,Friday,NUH(A),7.9,288.0,89.2,0
2023-03-03,Friday,SGH,3.4,305.0,85.7,0
2023-03-03,Friday,SKH,6.9,316.0,85.8,0
2023-03-03,Friday,TTSH,4.9,362.0,92.8,0
2023-03-03,Friday,WH,,,,0
2023-03-04,Saturday,AH,0.8,52.0,79.4,0
2023-03-04,Saturday,CGH,3.9,341.0,85.7,0
2023-03-04,Saturday,KTPH,9.9,262.0,94.1,0
2023-03-04,Saturday,NTFGH,1.9,287.0,87.7,0
2023-03-04,Saturday,NUH(A),3.7,248.0,85.3,0
2023-03-04,Saturday,SGH,2.3,286.0,84.1,0
2023-03-04,Saturday,SKH,2.8,298.0,84.8,0
2023-03-04,Saturday,TTSH,4.2,286.0,91.5,0
2023-03-04,Saturday,WH,,,,0
2023-03-05,Sunday,AH,1.6,51.0,82.6,0
2023-03-05,Sunday,CGH,3.5,338.0,86.8,0
2023-03-05,Sunday,KTPH,9.7,274.0,96.9,0
2023-03-05,Sunday,NTFGH,2.8,311.0,90.4,0
2023-03-05,Sunday,NUH(A),3.1,262.0,86.7,0
2023-03-05,Sunday,SGH,2.2,278.0,85.4,0
2023-03-05,Sunday,SKH,1.8,312.0,85.7,0
2023-03-05,Sunday,TTSH,3.6,311.0,95.4,0
2023-03-05,Sunday,WH,,,,0
2023-03-06,Monday,AH,2.3,80.0,90.4,0
2023-03-06,Monday,CGH,10.1,425.0,89.0,0
2023-03-06,Monday,KTPH,12.8,399.0,96.8,0
2023-03-06,Monday,NTFGH,10.8,403.0,94.5,0
2023-03-06,Monday,NUH(A),5.2,351.0,89.0,0
2023-03-06,Monday,SGH,4.3,354.0,88.7,0
2023-03-06,Monday,SKH,3.2,379.0,88.1,0
2023-03-06,Monday,TTSH,4.7,398.0,95.9,0
2023-03-06,Monday,WH,,,,0
2023-03-07,Tuesday,AH,3.1,81.0,93.3,0
2023-03-07,Tuesday,CGH,14.0,397.0,88.4,0
2023-03-07,Tuesday,KTPH,20.5,354.0,94.8,0
2023-03-07,Tuesday,NTFGH,19.4,352.0,91.7,0
2023-03-07,Tuesday,NUH(A),7.7,290.0,91.8,0
2023-03-07,Tuesday,SGH,4.7,320.0,87.9,0
2023-03-07,Tuesday,SKH,7.2,388.0,90.3,0
2023-03-07,Tuesday,TTSH,5.4,385.0,95.5,0
2023-03-07,Tuesday,WH,,,,0
2023-03-08,Wednesday,AH,3.0,74.0,92.9,0
2023-03-08,Wednesday,CGH,18.3,356.0,88.3,0
2023-03-08,Wednesday,KTPH,20.3,344.0,93.8,0
2023-03-08,Wednesday,NTFGH,11.4,378.0,92.7,0
2023-03-08,Wednesday,NUH(A),10.8,313.0,91.5,0
2023-03-08,Wednesday,SGH,5.2,341.0,87.9,0
2023-03-08,Wednesday,SKH,8.2,324.0,91.5,0
2023-03-08,Wednesday,TTSH,5.3,375.0,96.5,0
2023-03-08,Wednesday,WH,,,,0
2023-03-09,Thursday,AH,2.7,67.0,90.8,0
2023-03-09,Thursday,CGH,10.8,435.0,88.8,0
2023-03-09,Thursday,KTPH,24.5,347.0,94.2,0
2023-03-09,Thursday,NTFGH,8.3,338.0,92.5,0
2023-03-09,Thursday,NUH(A),8.8,309.0,91.6,0
2023-03-09,Thursday,SGH,4.0,329.0,88.9,0
2023-03-09,Thursday,SKH,5.3,352.0,91.8,0
2023-03-09,Thursday,TTSH,5.1,413.0,95.9,0
2023-03-09,Thursday,WH,,,,0
2023-03-10,Friday,AH,1.7,74.0,87.9,0
2023-03-10,Friday,CGH,12.1,377.0,87.7,0
2023-03-10,Friday,KTPH,18.5,333.0,94.6,0
2023-03-10,Friday,NTFGH,5.5,343.0,90.2,0
2023-03-10,Friday,NUH(A),7.7,292.0,90.4,0
2023-03-10,Friday,SGH,4.2,317.0,86.1,0
2023-03-10,Friday,SKH,7.2,335.0,91.1,0
2023-03-10,Friday,TTSH,5.8,364.0,95.5,0
2023-03-10,Friday,WH,,,,0
2023-03-11,Saturday,AH,2.8,45.0,86.2,0
2023-03-11,Saturday,CGH,7.2,329.0,88.6,0
2023-03-11,Saturday,KTPH,20.6,309.0,96.3,0
2023-03-11,Saturday,NTFGH,3.1,299.0,90.4,0
2023-03-11,Saturday,NUH(A),4.8,252.0,86.8,0
2023-03-11,Saturday,SGH,4.3,305.0,84.4,0
2023-03-11,Saturday,SKH,4.7,341.0,89.3,0
2023-03-11,Saturday,TTSH,4.0,348.0,96.7,0
2023-03-11,Saturday,WH,,,,0
2023-03-12,Sunday,AH,1.7,70.0,93.6,0
2023-03-12,Sunday,CGH,14.5,330.0,87.7,0
2023-03-12,Sunday,KTPH,20.3,307.0,98.5,0
2023-03-12,Sunday,NTFGH,3.2,294.0,94.0,0
2023-03-12,Sunday,NUH(A),3.9,269.0,89.7,0
2023-03-12,Sunday,SGH,2.8,308.0,86.0,0
2023-03-12,Sunday,SKH,4.0,360.0,91.4,0
2023-03-12,Sunday,TTSH,4.7,348.0,99.9,0
2023-03-12,Sunday,WH,,,,0
2023-03-13,Monday,AH,2.8,84.0,95.7,0
2023-03-13,Monday,CGH,29.1,406.0,87.7,0
2023-03-13,Monday,KTPH,42.1,386.0,97.3,0
2023-03-13,Monday,NTFGH,8.5,401.0,91.2,0
2023-03-13,Monday,NUH(A),7.5,385.0,91.2,0
2023-03-13,Monday,SGH,7.8,411.0,87.8,0
2023-03-13,Monday,SKH,7.9,366.0,92.5,0
2023-03-13,Monday,TTSH,9.1,453.0,97.9,0
2023-03-13,Monday,WH,,,,0
2023-03-14,Tuesday,AH,4.8,62.0,93.6,0
2023-03-14,Tuesday,CGH,17.4,418.0,88.8,0
2023-03-14,Tuesday,KTPH,32.9,366.0,97.9,0
2023-03-14,Tuesday,NTFGH,15.5,345.0,93.5,0
2023-03-14,Tuesday,NUH(A),9.4,326.0,92.2,0
2023-03-14,Tuesday,SGH,12.5,332.0,88.6,0
2023-03-14,Tuesday,SKH,18.4,350.0,91.3,0
2023-03-14,Tuesday,TTSH,6.4,381.0,98.7,0
2023-03-14,Tuesday,WH,,,,0
2023-03-15,Wednesday,AH,2.3,90.0,89.4,0
2023-03-15,Wednesday,CGH,18.5,414.0,87.1,0
2023-03-15,Wednesday,KTPH,26.9,369.0,96.9,0
2023-03-15,Wednesday,NTFGH,7.9,332.0,92.0,0
2023-03-15,Wednesday,NUH(A),11.2,314.0,92.6,0
2023-03-15,Wednesday,SGH,4.6,321.0,88.7,0
2023-03-15,Wednesday,SKH,20.3,342.0,91.3,0
2023-03-15,Wednesday,TTSH,6.7,391.0,97.5,0
2023-03-15,Wednesday,WH,,,,0
2023-03-16,Thursday,AH,1.8,63.0,84.4,0
2023-03-16,Thursday,CGH,17.6,370.0,90.5,0
2023-03-16,Thursday,KTPH,22.3,347.0,97.7,0
2023-03-16,Thursday,NTFGH,4.1,358.0,91.6,0
2023-03-16,Thursday,NUH(A),14.5,297.0,93.2,0
2023-03-16,Thursday,SGH,4.7,324.0,89.1,0
2023-03-16,Thursday,SKH,14.3,363.0,90.1,0
2023-03-16,Thursday,TTSH,6.3,376.0,97.4,0
2023-03-16,Thursday,WH,,,,0
2023-03-17,Friday,AH,1.0,58.0,79.8,0
2023-03-17,Friday,CGH,16.8,360.0,88.2,0
2023-03-17,Friday,KTPH,25.3,341.0,91.9,0
2023-03-17,Friday,NTFGH,4.0,337.0,88.3,0
2023-03-17,Friday,NUH(A),10.7,295.0,90.0,0
2023-03-17,Friday,SGH,5.6,337.0,87.0,0
2023-03-17,Friday,SKH,9.6,364.0,87.0,0
2023-03-17,Friday,TTSH,4.8,368.0,91.9,0
2023-03-17,Friday,WH,,,,0
2023-03-18,Saturday,AH,1.4,42.0,84.0,0
2023-03-18,Saturday,CGH,13.6,333.0,87.8,0
2023-03-18,Saturday,KTPH,20.3,332.0,97.6,0
2023-03-18,Saturday,NTFGH,1.9,311.0,89.7,0
2023-03-18,Saturday,NUH(A),8.3,281.0,89.0,0
2023-03-18,Saturday,SGH,3.0,297.0,85.9,0
2023-03-18,Saturday,SKH,7.7,326.0,87.1,0
2023-03-18,Saturday,TTSH,4.1,346.0,94.9,0
2023-03-18,Saturday,WH,,,,0
2023-03-19,Sunday,AH,1.5,57.0,85.1,0
2023-03-19,Sunday,CGH,7.7,365.0,89.4,0
2023-03-19,Sunday,KTPH,15.3,314.0,99.6,0
2023-03-19,Sunday,NTFGH,2.4,305.0,91.9,0
2023-03-19,Sunday,NUH(A),7.1,287.0,90.5,0
2023-03-19,Sunday,SGH,2.5,316.0,86.8,0
2023-03-19,Sunday,SKH,3.0,358.0,89.7,0
2023-03-19,Sunday,TTSH,4.6,311.0,96.9,0
2023-03-19,Sunday,WH,,,,0
2023-03-20,Monday,AH,1.7,97.0,91.8,0
2023-03-20,Monday,CGH,20.0,468.0,89.5,0
2023-03-20,Monday,KTPH,24.2,414.0,99.9,0
2023-03-20,Monday,NTFGH,6.7,396.0,93.3,0
2023-03-20,Monday,NUH(A),11.1,373.0,91.8,0
2023-03-20,Monday,SGH,7.8,379.0,88.5,0
2023-03-20,Monday,SKH,15.7,391.0,90.6,0
2023-03-20,Monday,TTSH,5.7,450.0,96.5,0
2023-03-20,Monday,WH,,,,0
2023-03-21,Tuesday,AH,1.8,67.0,90.1,0
2023-03-21,Tuesday,CGH,17.1,346.0,91.4,0
2023-03-21,Tuesday,KTPH,34.5,347.0,98.0,0
2023-03-21,Tuesday,NTFGH,10.7,397.0,92.8,0
2023-03-21,Tuesday,NUH(A),11.6,324.0,92.2,0
2023-03-21,Tuesday,SGH,8.1,336.0,89.1,0
2023-03-21,Tuesday,SKH,18.1,350.0,91.9,0
2023-03-21,Tuesday,TTSH,5.7,381.0,98.3,0
2023-03-21,Tuesday,WH,,,,0
2023-03-22,Wednesday,AH,2.3,80.0,88.3,0
2023-03-22,Wednesday,CGH,17.3,402.0,89.8,0
2023-03-22,Wednesday,KTPH,32.3,359.0,96.6,0
2023-03-22,Wednesday,NTFGH,8.7,347.0,90.5,0
2023-03-22,Wednesday,NUH(A),6.2,297.0,92.5,0
2023-03-22,Wednesday,SGH,8.8,346.0,90.7,0
2023-03-22,Wednesday,SKH,20.0,328.0,91.5,0
2023-03-22,Wednesday,TTSH,4.9,392.0,95.7,0
2023-03-22,Wednesday,WH,,,,0
2023-03-23,Thursday,AH,2.0,89.0,91.1,0
2023-03-23,Thursday,CGH,15.9,366.0,89.6,0
2023-03-23,Thursday,KTPH,26.1,355.0,96.8,0
2023-03-23,Thursday,NTFGH,4.7,347.0,90.5,0
2023-03-23,Thursday,NUH(A),4.9,319.0,92.2,0
2023-03-23,Thursday,SGH,8.0,308.0,90.2,0
2023-03-23,Thursday,SKH,22.0,327.0,92.6,0
2023-03-23,Thursday,TTSH,5.3,383.0,98.7,0
2023-03-23,Thursday,WH,,,,0
2023-03-24,Friday,AH,1.4,69.0,88.7,0
2023-03-24,Friday,CGH,14.8,351.0,88.6,0
2023-03-24,Friday,KTPH,25.2,298.0,94.5,0
2023-03-24,Friday,NTFGH,3.7,327.0,86.4,0
2023-03-24,Friday,NUH(A),4.4,287.0,89.8,0
2023-03-24,Friday,SGH,7.7,321.0,87.9,0
2023-03-24,Friday,SKH,17.5,355.0,90.8,0
2023-03-24,Friday,TTSH,5.6,388.0,93.8,0
2023-03-24,Friday,WH,,,,0
2023-03-25,Saturday,AH,1.8,60.0,87.2,0
2023-03-25,Saturday,CGH,11.9,329.0,87.4,0
2023-03-25,Saturday,KTPH,21.5,278.0,97.3,0
2023-03-25,Saturday,NTFGH,2.2,288.0,90.4,0
2023-03-25,Saturday,NUH(A),4.2,289.0,86.2,0
2023-03-25,Saturday,SGH,3.4,276.0,85.5,0
2023-03-25,Saturday,SKH,7.2,315.0,89.5,0
2023-03-25,Saturday,TTSH,5.1,343.0,97.1,0
2023-03-25,Saturday,WH,,,,0
2023-03-26,Sunday,AH,2.6,57.0,85.8,0
2023-03-26,Sunday,CGH,15.5,344.0,88.9,0
2023-03-26,Sunday,KTPH,29.6,330.0,99.6,0
2023-03-26,Sunday,NTFGH,5.0,302.0,90.7,0
2023-03-26,Sunday,NUH(A),3.6,275.0,86.9,0
2023-03-26,Sunday,SGH,2.2,277.0,84.9,0
2023-03-26,Sunday,SKH,11.3,326.0,91.9,0
2023-03-26,Sunday,TTSH,5.2,344.0,99.6,0
2023-03-26,Sunday,WH,,,,0
2023-03-27,Monday,AH,3.1,85.0,92.6,0
2023-03-27,Monday,CGH,12.9,419.0,89.2,0
2023-03-27,Monday,KTPH,40.0,412.0,99.4,0
2023-03-27,Monday,NTFGH,14.2,393.0,92.7,0
2023-03-27,Monday,NUH(A),8.4,331.0,89.8,0
2023-03-27,Monday,SGH,5.7,379.0,87.4,0
2023-03-27,Monday,SKH,4.8,369.0,91.5,0
2023-03-27,Monday,TTSH,9.8,388.0,99.1,0
2023-03-27,Monday,WH,,,,0
2023-03-28,Tuesday,AH,2.0,59.0,89.4,0
2023-03-28,Tuesday,CGH,18.8,380.0,89.2,0
2023-03-28,Tuesday,KTPH,31.7,353.0,96.3,0
2023-03-28,Tuesday,NTFGH,12.7,349.0,93.0,0
2023-03-28,Tuesday,NUH(A),9.3,319.0,90.2,0
2023-03-28,Tuesday,SGH,6.4,334.0,87.3,0
2023-03-28,Tuesday,SKH,20.7,351.0,90.2,0
2023-03-28,Tuesday,TTSH,8.9,393.0,96.8,0
2023-03-28,Tuesday,WH,,,,0
2023-03-29,Wednesday,AH,2.7,80.0,88.7,0
2023-03-29,Wednesday,CGH,20.5,371.0,89.1,0
2023-03-29,Wednesday,KTPH,28.9,345.0,98.4,0
2023-03-29,Wednesday,NTFGH,9.7,335.0,93.4,0
2023-03-29,Wednesday,NUH(A),7.7,294.0,92.7,0
2023-03-29,Wednesday,SGH,3.1,299.0,86.9,0
2023-03-29,Wednesday,SKH,16.3,337.0,88.3,0
2023-03-29,Wednesday,TTSH,7.3,383.0,97.4,0
2023-03-29,Wednesday,WH,,,,0
2023-03-30,Thursday,AH,1.6,62.0,87.9,0
2023-03-30,Thursday,CGH,19.7,359.0,89.3,0
2023-03-30,Thursday,KTPH,29.5,287.0,97.4,0
2023-03-30,Thursday,NTFGH,9.2,368.0,92.4,0
2023-03-30,Thursday,NUH(A),4.0,279.0,90.4,0
2023-03-30,Thursday,SGH,2.7,316.0,85.7,0
2023-03-30,Thursday,SKH,14.1,339.0,90.2,0
2023-03-30,Thursday,TTSH,7.2,375.0,98.6,0
2023-03-30,Thursday,WH,,,,0
2023-03-31,Friday,AH,1.7,47.0,82.3,0
2023-03-31,Friday,CGH,9.5,354.0,89.2,0
2023-03-31,Friday,KTPH,27.3,319.0,97.9,0
2023-03-31,Friday,NTFGH,7.1,292.0,91.1,0
2023-03-31,Friday,NUH(A),5.2,293.0,90.7,0
2023-03-31,Friday,SGH,2.6,304.0,83.5,0
2023-03-31,Friday,SKH,8.2,328.0,89.1,0
2023-03-31,Friday,TTSH,5.8,374.0,95.9,0
2023-03-31,Friday,WH,,,,0
2023-04-01,Saturday,AH,1.3,55.0,83.0,0
2023-04-01,Saturday,CGH,6.8,334.0,88.3,0
2023-04-01,Saturday,KTPH,26.4,276.0,97.9,0
2023-04-01,Saturday,NTFGH,3.0,285.0,91.3,0
2023-04-01,Saturday,NUH(A),3.8,263.0,86.8,0
2023-04-01,Saturday,SGH,2.8,326.0,81.3,0
2023-04-01,Saturday,SKH,6.0,288.0,86.9,0
2023-04-01,Saturday,TTSH,4.8,328.0,98.1,0
2023-04-01,Saturday,WH,,,,0
2023-04-02,Sunday,AH,3.8,44.0,86.2,0
2023-04-02,Sunday,CGH,10.8,359.0,89.1,0
2023-04-02,Sunday,KTPH,31.3,307.0,100.0,0
2023-04-02,Sunday,NTFGH,3.1,288.0,92.6,0
2023-04-02,Sunday,NUH(A),2.7,260.0,87.2,0
2023-04-02,Sunday,SGH,2.0,277.0,83.3,0
2023-04-02,Sunday,SKH,7.9,328.0,87.5,0
2023-04-02,Sunday,TTSH,5.0,381.0,99.2,0
2023-04-02,Sunday,WH,,,,0
2023-04-03,Monday,AH,3.0,69.0,90.1,0
2023-04-03,Monday,CGH,19.8,391.0,88.5,0
2023-04-03,Monday,KTPH,22.9,394.0,100.0,0
2023-04-03,Monday,NTFGH,13.5,388.0,94.2,0
2023-04-03,Monday,NUH(A),4.8,344.0,89.6,0
2023-04-03,Monday,SGH,3.8,367.0,85.4,0
2023-04-03,Monday,SKH,14.8,393.0,89.0,0
2023-04-03,Monday,TTSH,8.7,424.0,99.2,0
2023-04-03,Monday,WH,,,,0
2023-04-04,Tuesday,AH,3.5,58.0,86.9,0
2023-04-04,Tuesday,CGH,19.1,379.0,89.1,0
2023-04-04,Tuesday,KTPH,28.6,354.0,99.7,0
2023-04-04,Tuesday,NTFGH,14.1,345.0,94.3,0
2023-04-04,Tuesday,NUH(A),4.8,334.0,91.6,0
2023-04-04,Tuesday,SGH,5.6,321.0,87.4,0
2023-04-04,Tuesday,SKH,13.1,344.0,89.0,0
2023-04-04,Tuesday,TTSH,8.9,368.0,98.1,0
2023-04-04,Tuesday,WH,,,,0
2023-04-05,Wednesday,AH,1.8,82.0,84.8,0
2023-04-05,Wednesday,CGH,14.6,377.0,89.2,0
2023-04-05,Wednesday,KTPH,20.9,317.0,100.0,0
2023-04-05,Wednesday,NTFGH,7.2,368.0,94.6,0
2023-04-05,Wednesday,NUH(A),4.0,290.0,88.7,0
2023-04-05,Wednesday,SGH,4.6,291.0,87.7,0
2023-04-05,Wednesday,SKH,24.7,352.0,88.4,0
2023-04-05,Wednesday,TTSH,5.9,358.0,97.1,0
2023-04-05,Wednesday,WH,,,,0
2023-04-06,Thursday,AH,1.4,44.0,81.6,0
2023-04-06,Thursday,CGH,14.2,358.0,88.2,0
2023-04-06,Thursday,KTPH,18.4,312.0,100.0,0
2023-04-06,Thursday,NTFGH,12.1,355.0,93.1,0
2023-04-06,Thursday,NUH(A),3.5,314.0,87.6,0
2023-04-06,Thursday,SGH,4.9,337.0,84.9,0
2023-04-06,Thursday,SKH,16.2,330.0,87.9,0
2023-04-06,Thursday,TTSH,5.8,369.0,94.5,0
2023-04-06,Thursday,WH,,,,0
2023-04-07,Friday,AH,1.8,58.0,84.0,1
2023-04-07,Friday,CGH,7.6,284.0,88.0,1
2023-04-07,Friday,KTPH,15.7,268.0,100.0,1
2023-04-07,Friday,NTFGH,11.0,271.0,94.1,1
2023-04-07,Friday,NUH(A),3.5,263.0,82.1,1
2023-04-07,Friday,SGH,2.9,261.0,85.1,1
2023-04-07,Friday,SKH,18.3,294.0,85.9,1
2023-04-07,Friday,TTSH,4.5,359.0,95.0,1
2023-04-07,Friday,WH,,,,1
2023-04-08,Saturday,AH,1.1,57.0,90.4,0
2023-04-08,Saturday,CGH,2.6,333.0,88.2,0
2023-04-08,Saturday,KTPH,6.4,302.0,100.0,0
2023-04-08,Saturday,NTFGH,6.3,322.0,93.8,0
2023-04-08,Saturday,NUH(A),3.1,285.0,83.4,0
2023-04-08,Saturday,SGH,5.0,306.0,84.8,0
2023-04-08,Saturday,SKH,6.4,347.0,84.4,0
2023-04-08,Saturday,TTSH,5.0,361.0,95.1,0
2023-04-08,Saturday,WH,,,,0
2023-04-09,Sunday,AH,3.0,74.0,87.9,0
2023-04-09,Sunday,CGH,6.3,343.0,89.1,0
2023-04-09,Sunday,KTPH,4.4,323.0,100.0,0
2023-04-09,Sunday,NTFGH,16.8,311.0,94.7,0
2023-04-09,Sunday,NUH(A),3.0,270.0,84.3,0
2023-04-09,Sunday,SGH,3.3,292.0,84.8,0
2023-04-09,Sunday,SKH,18.5,348.0,85.8,0
2023-04-09,Sunday,TTSH,5.6,367.0,99.0,0
2023-04-09,Sunday,WH,,,,0
2023-04-10,Monday,AH,3.0,93.0,92.2,0
2023-04-10,Monday,CGH,15.9,483.0,89.0,0
2023-04-10,Monday,KTPH,29.0,376.0,100.0,0
2023-04-10,Monday,NTFGH,25.5,386.0,93.5,0
2023-04-10,Monday,NUH(A),7.5,341.0,88.6,0
2023-04-10,Monday,SGH,8.1,398.0,88.3,0
2023-04-10,Monday,SKH,26.5,359.0,87.8,0
2023-04-10,Monday,TTSH,9.5,419.0,99.3,0
2023-04-10,Monday,WH,,,,0
2023-04-11,Tuesday,AH,3.0,72.0,91.5,0
2023-04-11,Tuesday,CGH,16.0,410.0,90.8,0
2023-04-11,Tuesday,KTPH,22.1,361.0,100.0,0
2023-04-11,Tuesday,NTFGH,19.9,357.0,93.5,0
2023-04-11,Tuesday,NUH(A),11.1,311.0,90.7,0
2023-04-11,Tuesday,SGH,8.5,365.0,88.5,0
2023-04-11,Tuesday,SKH,26.9,344.0,86.8,0
2023-04-11,Tuesday,TTSH,10.4,390.0,97.5,0
2023-04-11,Tuesday,WH,,,,0
2023-04-12,Wednesday,AH,3.0,81.0,91.1,0
2023-04-12,Wednesday,CGH,17.9,357.0,89.9,0
2023-04-12,Wednesday,KTPH,23.1,354.0,100.0,0
2023-04-12,Wednesday,NTFGH,17.1,348.0,92.7,0
2023-04-12,Wednesday,NUH(A),14.9,326.0,89.8,0
2023-04-12,Wednesday,SGH,6.6,307.0,87.0,0
2023-04-12,Wednesday,SKH,21.8,320.0,86.0,0
2023-04-12,Wednesday,TTSH,5.4,435.0,96.4,0
2023-04-12,Wednesday,WH,,,,0
2023-04-13,Thursday,AH,3.0,69.0,92.9,0
2023-04-13,Thursday,CGH,17.2,379.0,90.3,0
2023-04-13,Thursday,KTPH,22.2,369.0,100.0,0
2023-04-13,Thursday,NTFGH,12.5,376.0,92.8,0
2023-04-13,Thursday,NUH(A),7.7,297.0,90.4,0
2023-04-13,Thursday,SGH,4.2,307.0,86.1,0
2023-04-13,Thursday,SKH,16.4,328.0,83.7,0
2023-04-13,Thursday,TTSH,5.2,378.0,95.4,0
2023-04-13,Thursday,WH,,,,0
2023-04-14,Friday,AH,3.0,56.0,91.8,0
2023-04-14,Friday,CGH,15.4,401.0,89.8,0
2023-04-14,Friday,KTPH,26.2,295.0,95.7,0
2023-04-14,Friday,NTFGH,9.1,361.0,91.1,0
2023-04-14,Friday,NUH(A),4.3,288.0,88.8,0
2023-04-14,Friday,SGH,3.8,330.0,83.4,0
2023-04-14,Friday,SKH,13.0,340.0,82.1,0
2023-04-14,Friday,TTSH,6.6,379.0,93.1,0
2023-04-14,Friday,WH,,,,0
2023-04-15,Saturday,AH,3.0,69.0,89.4,0
2023-04-15,Saturday,CGH,10.7,322.0,90.5,0
2023-04-15,Saturday,KTPH,9.9,297.0,100.0,0
2023-04-15,Saturday,NTFGH,6.0,326.0,94.0,0
2023-04-15,Saturday,NUH(A),3.4,250.0,84.5,0
2023-04-15,Saturday,SGH,3.7,303.0,81.3,0
